14.095673 11.303664 6.066263 
13.953860 11.271132 5.122851 
14.534960 10.922374 4.422559 
14.835802 11.586394 5.230843 
15.626706 10.849507 5.324211 
16.183037 11.601112 5.461817 
15.925442 11.848931 6.291970 
15.859578 10.893808 6.642756 
16.315147 11.265260 7.437977 
16.966470 10.598345 7.115094 
16.781593 9.706396 7.671039 
15.950988 9.382129 7.243594 
15.409668 9.162286 8.151403 
14.445577 9.194262 7.710429 
14.186479 9.870481 8.327761 
14.998916 10.363362 8.635666 
13.499095 7.776905 8.714718 
13.187129 7.122784 9.251486 
12.311465 7.311637 8.845965 
12.343604 7.758174 9.659967 
11.741685 7.990087 10.317510 
11.763851 8.432969 9.437993 
10.970096 8.860524 9.141130 
11.372818 8.303842 8.322416 
11.587543 8.464802 7.283428 
11.913035 9.210563 7.792509 
12.858054 9.389157 8.086317 
12.478274 8.707890 8.536790 
11.854262 9.335763 9.141665 
11.876900 10.424402 8.997830 
12.525058 10.366490 9.626753 
12.065418 10.232143 10.540462 
12.040902 9.451338 11.078740 
12.564723 9.008983 10.402531 
13.381602 9.520013 10.110174 
13.163060 10.289392 10.649329 
13.560135 8.340184 15.206918 
14.279241 8.299833 14.381590 
14.776316 8.848769 15.139680 
15.433431 9.305885 14.689435 
16.390657 9.789881 14.705607 
16.608673 10.278118 13.750459 
16.368046 10.171447 12.763690 
15.480102 10.387698 12.853507 
14.734090 10.015865 13.346831 
13.935967 10.647953 13.276324 
14.598660 10.721220 12.587173 
14.335111 10.350442 11.741102 
15.087465 11.119321 11.646029 
14.501203 11.742895 12.199273 
14.110476 12.123397 11.334442 
13.829353 12.416212 10.526634 
13.089283 13.035497 10.409535 
12.620907 12.445202 9.642246 
13.461105 13.040047 9.522067 
13.723714 12.170870 9.048429 
15.157668 14.481088 0.513820 
14.334268 15.117342 0.569305 
13.632711 15.242321 1.391850 
13.091774 16.103621 1.403574 
13.571132 16.370420 2.206695 
14.066787 15.555904 2.109060 
14.865752 16.111561 2.213425 
15.396063 16.865873 2.702869 
15.413548 16.267424 3.567678 
16.377664 15.971418 3.591704 
15.960358 15.122219 3.293984 
16.372439 14.305232 3.584593 
16.987741 14.497674 2.933780 
16.726893 13.686975 2.313002 
16.281595 14.375688 1.676350 
16.373942 13.497687 1.415236 
16.565598 14.136674 0.615837 
16.217525 14.950534 0.945486 
16.289990 16.002490 1.147371 
16.537169 15.776675 0.113754 
7.300553 16.813070 16.273793 
7.674538 16.910638 15.431196 
6.999511 16.330247 15.265889 
7.162735 15.356271 15.258090 
6.233232 15.426897 15.070555 
5.548920 15.057564 15.774644 
5.311591 15.935697 16.227615 
5.785733 16.777854 16.576542 
4.945956 16.792433 16.203922 
4.202586 16.038941 16.381735 
4.321699 15.154968 16.675678 
3.408315 14.805868 16.196077 
3.530115 14.859418 15.195542 
2.721341 14.316551 15.508669 
3.120056 13.766247 14.655318 
3.938404 13.794341 14.270282 
3.398464 13.386732 13.422777 
2.698937 12.716297 13.822554 
3.010297 12.492840 14.688144 
3.500128 11.567365 14.994748 
11.071038 9.324344 12.182668 
10.434974 8.896549 12.776197 
9.604247 9.411503 12.308355 
10.217618 9.730101 11.634842 
10.230774 8.926561 10.891188 
10.190174 9.150404 9.973072 
10.118081 10.171091 9.998118 
10.486382 10.615430 9.164373 
9.874192 9.825050 9.121334 
8.948909 9.751958 9.632928 
8.646657 10.233232 8.828613 
9.459142 10.328632 8.308250 
9.253258 10.869851 9.169428 
8.648658 10.701925 10.000949 
8.871831 9.860702 10.518123 
7.890284 9.811733 10.673056 
7.057238 10.358967 10.658904 
6.527067 9.557445 10.768543 
7.350685 9.230723 11.397140 
7.464785 9.986713 12.069476 
11.778452 16.703076 5.513978 
10.817015 16.566183 5.228052 
10.977785 16.989370 4.240791 
11.928637 17.095575 4.523419 
11.903747 16.060148 4.703541 
11.680797 15.617529 3.942662 
11.370615 15.149335 4.769635 
12.127912 15.387106 5.504344 
11.442488 14.709547 5.691157 
11.184775 14.108212 4.956320 
10.913267 14.014639 3.944906 
10.087618 13.563527 3.621971 
10.370412 13.502960 2.764938 
10.160557 13.802600 1.867057 
9.999392 12.956570 1.243850 
9.754384 12.067570 1.738966 
9.104502 12.876832 1.782195 
9.001379 13.884797 2.125537 
8.157870 13.251681 2.043998 
8.420932 12.400758 2.595444 
4.516592 14.700124 5.917582 
4.518579 15.197570 6.707328 
5.367581 14.796808 6.902113 
5.836955 14.549139 7.687305 
4.896653 14.834327 7.806614 
4.844321 13.938838 7.529716 
4.306971 13.385851 7.023074 
4.154656 13.385213 6.093830 
3.681784 14.290655 6.216853 
2.735004 14.122829 6.045201 
2.509204 14.330746 5.136999 
1.841010 14.904121 4.741881 
1.564854 15.756969 4.124028 
0.672691 15.630034 3.941819 
0.967858 15.495016 3.033040 
2.044711 15.338564 2.912999 
2.786081 15.129586 3.570555 
2.326708 14.479857 3.103528 
1.436494 14.242828 2.889817 
1.625313 14.434423 3.784270 
15.153539 17.070306 4.628226 
14.889537 16.067476 4.578779 
15.339451 15.240935 5.144769 
15.203585 14.358517 4.990182 
15.388230 14.269300 5.998519 
16.304222 14.239915 6.541876 
16.440945 13.886300 5.535350 
16.915838 14.836761 5.350620 
16.683599 14.955090 4.461850 
16.509227 15.688627 5.040625 
15.739726 16.184081 4.982109 
15.217221 16.425379 5.884032 
15.058240 17.092818 6.491874 
15.916378 16.583081 6.516756 
15.154448 15.896820 6.677640 
15.795792 15.180175 6.532479 
16.400952 15.775587 6.168380 
16.552203 16.554313 5.504844 
16.466624 17.088238 4.587712 
16.339212 16.927056 3.612825 
14.497305 15.430399 5.481170 
13.651090 15.420460 5.063755 
13.430219 15.610165 4.070186 
13.702472 16.526490 3.774977 
13.700814 15.837291 3.122506 
13.706879 14.767436 3.091623 
12.711293 14.967252 2.693847 
12.196038 14.959881 1.903487 
12.227288 14.100822 2.362688 
11.551535 13.851120 2.930463 
10.804017 14.392290 2.569921 
10.835271 14.769227 3.404070 
10.049288 14.549274 3.872008 
9.400350 14.993312 3.224797 
8.428782 14.657308 2.861608 
7.775480 13.989356 2.882673 
7.467134 13.839259 3.902009 
6.521750 14.322487 4.098169 
7.107917 13.649368 4.709991 
7.088424 12.686549 4.902554 
2.102320 2.075975 8.512158 
1.293481 2.196128 8.934220 
0.582033 1.806589 9.416085 
1.025136 2.241373 10.170847 
0.051253 2.677023 9.993844 
0.306123 2.618791 10.883080 
0.875952 3.283913 10.222875 
1.032177 3.209497 11.222304 
0.036518 3.470675 11.501647 
0.153214 4.065330 10.606231 
0.743314 4.534911 11.321189 
0.899741 5.103065 12.016532 
0.659828 4.419290 12.827124 
0.467830 3.506041 13.043024 
0.243807 2.569168 13.385540 
0.877976 2.093931 12.905869 
0.758742 2.034261 13.892765 
1.155402 2.602335 14.727368 
0.375027 2.151822 15.329761 
0.088852 2.236373 16.385618 
15.043702 5.419723 15.272671 
15.854397 5.164914 15.649641 
16.320525 5.872080 16.251293 
15.670309 5.781974 17.041169 
15.071502 6.364316 16.580845 
14.220105 6.099304 16.819992 
13.795613 6.959693 16.592280 
13.639613 8.004203 16.536651 
14.358113 7.660649 15.949623 
14.886180 8.441437 16.292038 
15.855069 8.381529 16.152342 
15.699462 8.212348 17.034071 
15.282456 7.456417 16.432822 
15.784885 6.809594 16.059046 
16.715103 6.970863 15.721650 
17.007485 7.088976 14.870207 
16.144817 7.044038 14.459233 
15.801470 7.970734 14.374454 
16.770332 8.368356 14.555397 
16.795614 7.650464 13.807498 
0.028352 7.599205 2.526810 
0.419089 6.865609 3.066724 
1.060911 7.616613 2.757178 
1.967501 7.456680 3.138159 
1.746680 8.001046 3.911252 
1.492411 8.978088 3.990844 
0.434263 8.774287 4.104662 
0.404790 9.707825 3.868984 
0.172437 10.637058 3.678640 
0.260737 11.439393 4.298093 
1.068494 11.602964 4.786149 
1.600269 11.702633 3.868726 
1.626719 10.786003 3.366689 
1.062573 11.269338 2.731443 
0.898986 10.269166 2.591946 
1.336509 9.636215 2.086610 
1.571794 9.159113 2.892541 
1.661224 8.557238 2.203674 
1.072201 8.925959 1.549067 
1.137967 7.988160 1.157603 
16.626145 9.235431 11.610987 
15.826923 9.525249 10.980412 
15.522499 8.543013 10.824379 
15.642114 7.612429 10.497044 
15.703945 6.976501 11.342097 
15.907956 8.016707 11.483657 
16.872443 7.574247 11.414061 
16.297254 7.475508 12.304372 
16.821712 6.783792 11.887946 
16.609318 6.614891 10.966635 
16.171056 5.876099 11.298423 
16.289605 4.955637 11.782118 
16.572462 5.096613 10.878222 
16.019253 5.174276 10.101199 
16.099196 5.641449 9.218979 
16.800437 5.946280 9.800211 
16.561366 6.480385 9.032861 
16.814479 5.640738 8.489499 
16.972207 5.840517 7.593328 
15.958695 5.672041 7.730081 
1.932080 0.088976 6.683979 
2.166026 0.468310 5.763472 
3.020373 0.813459 6.140429 
2.840891 0.307903 6.910720 
3.765717 0.786144 6.795343 
4.299743 0.128053 7.183512 
3.426462 0.368326 7.654479 
2.947766 0.324296 8.463085 
3.615953 0.422170 9.196229 
3.015808 0.156344 9.821566 
2.840009 0.704325 10.729194 
3.139126 0.995705 11.658083 
4.065301 0.887766 11.755859 
4.195885 0.782851 12.803141 
3.287436 1.378627 12.919977 
3.191001 0.430071 12.426219 
2.336648 0.753316 12.236858 
1.663234 1.324847 12.449262 
1.974795 1.659792 13.371970 
2.757022 2.112429 13.245292 
5.194086 2.084022 16.717871 
5.458869 3.011009 16.515250 
5.092312 3.957019 16.463698 
4.116763 3.520241 16.295593 
4.438562 2.628090 15.772823 
4.027038 2.503798 16.586339 
3.845464 1.572328 16.399816 
3.029873 2.063306 16.852299 
2.815283 2.914120 16.630250 
2.068235 2.366062 16.463205 
1.197873 2.877638 16.720697 
1.093738 3.935086 16.510840 
1.551969 3.586487 15.721781 
2.249549 4.060841 15.173493 
3.152053 3.690879 14.960384 
2.664776 2.945962 14.688151 
2.818085 2.242784 15.477012 
3.174414 1.304271 15.077106 
3.780104 1.807359 14.561109 
4.573970 1.425828 14.072599 
4.730619 11.531062 0.905687 
4.268659 11.737159 1.738736 
4.811497 12.464041 1.499005 
4.761723 13.472943 1.756403 
4.865305 14.381166 1.994437 
5.441730 14.737013 2.723427 
4.860481 15.369684 3.217955 
4.896802 14.659263 3.954836 
4.072274 14.810257 3.507992 
4.109693 15.446722 4.348204 
3.958505 14.794639 5.024137 
4.602315 14.168898 5.105645 
4.225752 13.318987 4.900858 
3.372287 13.930656 5.208498 
3.203788 14.599798 4.456389 
2.445787 13.988740 4.119270 
2.255878 13.101843 4.251021 
1.555083 12.700625 3.784234 
0.768829 13.219872 3.630997 
0.056707 12.438692 3.453995 
1.637992 12.655755 0.710826 
1.216809 13.319174 1.198883 
1.507518 12.904218 2.140830 
0.699481 12.423476 1.623850 
0.542918 13.301159 2.056165 
0.507980 13.911187 1.287723 
1.053254 14.693040 1.761805 
1.682712 15.353669 1.298655 
2.364214 14.704353 1.107161 
3.020375 14.490150 1.931738 
3.270082 13.556488 2.321762 
3.770686 12.965881 3.012420 
4.185918 13.768450 3.348420 
3.392698 14.253299 3.237474 
2.982355 13.332167 3.470645 
3.279550 12.493387 4.020296 
3.506868 11.499543 4.239823 
4.321713 11.496667 3.704682 
4.851432 11.753980 2.808843 
4.927745 10.897981 3.321167 
6.662943 10.969995 5.144246 
7.328857 11.724568 5.338196 
7.639806 12.447873 5.818623 
8.359919 11.997496 5.475270 
8.135607 11.920163 6.510956 
7.374572 11.533533 6.995493 
7.778535 11.980146 7.868475 
7.618383 11.883141 8.947021 
7.487506 12.316241 9.926003 
7.702992 11.934369 10.880795 
7.109110 12.133642 11.773481 
7.222386 11.232693 11.673285 
6.550760 11.660942 11.223416 
6.179859 11.655893 12.095707 
5.755148 11.207431 11.359483 
5.626119 12.192114 11.066770 
5.585450 11.647778 10.282973 
4.705514 11.643294 9.866072 
5.132041 10.707393 9.549365 
5.853600 10.065965 9.762968 
10.043976 6.887331 6.739083 
9.276367 6.730381 7.474022 
10.283627 6.721731 7.703939 
10.090431 5.877351 8.304024 
9.747630 5.555567 9.111523 
9.130986 4.808262 9.325319 
8.535540 4.280029 10.069886 
9.003938 3.413254 9.755292 
9.797498 2.861113 9.827303 
10.857778 2.804934 10.090405 
11.640077 2.626635 10.654082 
11.210510 3.111182 11.294480 
10.152774 2.879287 11.132066 
9.887719 3.162887 11.946581 
9.753477 2.906276 12.977307 
10.109128 1.929138 13.120336 
9.336903 1.448427 13.104020 
8.969315 1.698097 13.980446 
9.843966 1.980297 14.428728 
10.432290 2.721422 13.904995 
16.321663 14.899277 13.306430 
16.431671 14.277183 14.047514 
15.984048 14.739052 14.802078 
15.915270 13.813470 14.933457 
15.395732 13.353539 14.125465 
14.823523 13.538955 13.300706 
13.839083 13.498926 13.077854 
13.922768 12.537499 12.668615 
14.168613 12.691248 13.691812 
13.798194 11.750184 14.018809 
13.414742 11.912802 14.972721 
13.722568 12.823956 14.528030 
14.343597 12.616889 15.364446 
14.424774 13.705318 15.455316 
15.356734 13.672288 15.888399 
16.167483 13.803292 16.330839 
16.342710 12.961884 16.798096 
15.308954 12.971203 16.558191 
14.467595 13.509825 16.725573 
13.921989 14.317210 17.046508 
16.996885 6.377668 6.829288 
16.796797 7.441311 6.742801 
16.289625 7.203681 7.528724 
15.807844 6.658072 8.288582 
15.384906 5.944125 8.721632 
15.495914 6.785117 9.345240 
15.470698 7.682505 9.554942 
14.629920 7.187222 9.773304 
13.729049 7.700316 9.797563 
13.547784 8.585938 9.872223 
13.450627 7.844572 10.661396 
13.399094 7.625408 11.629260 
12.577437 7.385518 12.070099 
12.129923 6.595125 11.689306 
11.860727 7.238220 10.925627 
12.660826 6.896069 10.560536 
11.926865 6.332424 10.375384 
12.157072 6.663372 9.555042 
12.708615 6.102938 9.060525 
12.541812 5.056635 9.177543 
4.483323 9.392637 1.216291 
4.930159 8.766890 1.959746 
5.727918 8.748830 1.492630 
6.267283 9.673741 1.574520 
6.609868 9.179431 2.413539 
6.610209 8.647316 3.213042 
6.953563 7.638005 3.051224 
7.917551 7.575562 2.526600 
7.168747 8.183247 2.156267 
7.804091 8.954310 2.329631 
7.692076 9.849681 2.134590 
6.974456 10.035157 2.860911 
6.480573 10.494803 3.625606 
5.970850 11.209956 3.392883 
6.559909 11.959827 3.523419 
7.146495 12.514576 3.049936 
7.646535 11.642232 3.142646 
7.491390 10.628403 3.451280 
8.473741 11.004512 3.140226 
8.675732 10.483165 3.967622 
16.978308 13.837185 9.472101 
17.054442 12.867175 9.508830 
17.067444 12.183014 10.169389 
17.059442 12.398344 11.087420 
16.166788 12.830488 11.462508 
16.152770 13.479055 12.281234 
15.273976 13.878715 12.229670 
15.587438 14.835520 12.168042 
15.248020 15.678818 11.945713 
16.189751 15.533900 12.199466 
16.695462 15.871408 11.458532 
16.926540 16.067794 10.452223 
16.348479 15.387463 10.785565 
15.742184 14.782828 10.183995 
15.521266 14.872375 9.251416 
14.756786 14.174766 8.988671 
14.897917 13.297669 9.609881 
15.832736 13.344935 9.552381 
15.688840 12.709109 10.407006 
16.494944 13.305708 10.416301 
15.310673 2.293387 7.189380 
15.644177 2.504588 8.157790 
16.338430 2.770805 8.846139 
15.786715 1.946598 9.083925 
16.509219 1.280039 9.463802 
16.503039 0.706620 8.760396 
16.136426 0.482037 7.773061 
16.484210 1.316401 8.085818 
16.289606 1.854354 7.262812 
16.736108 2.667400 7.619425 
16.682508 3.718733 7.909819 
15.899265 3.649860 7.192116 
15.273291 3.381366 7.803425 
14.609013 3.729698 7.180726 
13.640327 3.524552 6.822332 
13.585562 3.181857 5.915249 
14.010458 2.386402 5.946650 
13.680666 2.647614 4.938211 
13.829687 2.708062 3.870802 
14.350036 1.889445 3.640702 
12.020520 9.317508 0.570617 
12.402752 10.192129 0.815217 
12.616927 9.484149 1.367717 
12.169538 9.215813 2.252006 
12.917030 9.245977 2.902347 
12.512717 10.245561 2.772568 
11.685575 10.762067 2.933464 
10.906483 10.289522 3.546148 
10.417172 10.531165 4.461578 
9.821013 10.362526 3.779541 
10.298022 11.134516 3.562733 
9.380168 11.364465 3.715096 
9.432268 12.382348 3.438015 
10.024971 11.995098 2.688473 
10.721552 11.211347 2.677368 
9.653545 11.163370 2.607308 
8.730985 11.555176 2.156214 
8.843077 10.880035 1.341904 
9.042233 9.994525 1.706945 
8.680228 9.958838 0.775344 
9.162291 13.054176 16.244361 
9.583697 12.878404 17.046834 
9.302665 12.027618 16.535317 
8.563100 11.368545 16.638772 
8.556426 10.382105 17.078976 
9.375554 10.692241 16.578486 
8.919542 9.749410 16.472574 
7.945265 9.606760 16.791055 
8.121861 9.782870 15.832222 
8.482645 10.598449 15.549264 
9.228485 10.765858 14.791848 
10.224073 10.459667 15.060112 
10.861042 11.152744 14.963824 
11.571011 10.704588 15.635104 
11.930713 9.830276 15.922888 
12.423026 9.724961 15.052742 
12.393962 9.895953 14.032650 
11.635029 9.549671 14.615895 
11.003704 9.612798 15.307118 
9.972260 9.597111 15.086319 
13.057683 0.001121 13.137417 
13.944709 0.449047 12.751960 
14.179754 1.085979 13.549550 
13.735289 1.496431 14.440630 
12.999619 1.959084 15.073269 
12.273368 1.952285 15.881656 
11.635785 1.692694 16.505179 
10.754214 1.907353 16.777494 
9.847744 1.743116 16.907860 
9.206535 1.231197 16.489696 
8.644478 0.421166 16.765725 
8.902140 0.381886 15.885928 
9.049090 0.091692 14.896451 
10.114424 0.000708 14.808230 
10.148027 0.730295 14.103375 
9.696145 1.141406 14.821550 
8.627102 1.108302 14.865342 
8.127162 0.622319 14.166434 
9.079225 0.692039 14.197819 
8.711462 0.280617 13.379298 
16.160092 9.990659 2.731398 
15.677774 10.959347 2.925990 
15.728057 11.272388 3.860451 
15.127079 12.039700 3.809124 
15.671188 12.957120 3.890773 
14.872696 13.028269 4.535940 
15.563673 12.398994 4.884922 
16.307195 12.489541 5.432612 
16.496803 12.570003 6.349791 
16.184220 13.318541 6.771897 
15.742123 13.331231 7.598156 
14.892021 12.817087 7.843075 
15.217108 12.460119 6.922160 
15.415861 11.722849 7.453282 
14.910212 10.855196 7.108038 
15.350121 10.069679 6.698427 
16.170873 9.897833 5.992703 
16.967542 10.351011 6.167169 
16.895740 9.437379 6.454936 
16.645596 8.392858 6.287429 
5.771126 14.796520 8.621040 
6.577977 14.249792 8.901696 
6.395502 13.426344 9.507563 
6.022496 13.426885 8.680476 
5.755640 13.202602 7.704954 
4.981722 13.343219 8.263481 
4.558874 13.303789 9.142974 
4.082684 12.441342 8.762984 
4.303285 12.691825 7.757507 
3.592572 12.103895 7.819992 
2.777464 12.694990 7.744868 
2.144434 12.686993 8.393946 
2.593017 13.492868 8.243530 
2.827985 13.403719 9.160295 
2.718604 13.584638 10.122506 
3.009461 14.342370 9.613008 
2.267572 14.723713 9.006479 
1.612374 14.084770 8.712992 
1.397781 13.407207 9.364502 
1.690799 12.758020 10.114495 
13.300830 9.345409 13.793373 
13.620353 10.085069 14.217432 
13.403192 11.005049 14.409948 
13.277889 10.469293 15.156873 
13.900891 11.224907 15.554315 
14.710728 11.123710 15.081811 
14.615647 10.141482 14.820400 
15.387978 10.497616 14.230078 
14.983822 11.300713 13.833614 
15.218167 11.902422 12.966840 
15.338581 12.658603 12.318787 
16.186498 12.605211 12.791362 
16.202466 11.530640 12.568686 
16.148075 11.169173 13.505215 
16.956960 11.123734 13.954548 
16.761329 11.724762 14.839530 
16.557374 11.591288 15.736838 
16.521988 10.702408 15.444824 
15.616889 10.912934 15.122248 
15.821355 10.862432 16.106253 
13.285594 2.486148 14.155312 
13.545245 1.893027 13.510822 
12.831851 2.423009 12.924123 
12.420591 1.787446 13.505343 
11.568430 1.984192 13.764715 
11.437947 1.194278 13.193941 
11.421884 1.247241 14.269345 
10.622238 1.265983 14.848827 
10.282221 2.214864 15.285274 
10.433405 3.133973 15.134719 
9.510794 3.042166 15.025084 
9.567447 4.102040 14.853990 
9.780684 3.619908 14.023707 
9.188300 3.962776 13.334109 
8.823069 3.477370 12.485224 
8.395243 3.463183 13.433197 
8.008481 2.498526 13.079080 
7.082613 2.842056 12.919098 
7.218801 3.664737 13.322092 
7.447861 3.524722 14.211266 
7.676080 9.250794 9.669011 
7.898940 10.161775 9.400224 
7.625461 10.865283 8.619363 
7.188600 11.219557 9.517169 
6.694964 11.070071 8.692685 
5.632293 11.029438 8.607857 
6.134416 11.170943 9.532828 
6.297519 12.146972 9.607978 
6.749933 12.385352 10.449088 
6.279832 13.250898 10.557018 
6.345494 14.036520 11.273031 
5.380846 14.234100 11.391854 
5.405740 14.418785 10.478976 
5.817051 15.151622 10.028727 
6.345169 15.656646 10.764710 
6.057201 16.512404 10.376350 
5.248129 16.096582 10.705277 
4.864043 15.131554 10.828047 
4.950135 15.357066 11.844913 
5.094626 16.419986 11.725955 
5.821944 12.274628 8.049262 
5.593818 11.713918 7.357486 
5.402227 10.743029 7.140252 
5.213904 10.077729 6.375497 
5.879806 10.893661 6.072687 
6.390268 11.654259 5.660555 
6.660288 12.024684 6.618027 
6.530211 12.916144 7.042218 
7.430168 12.970286 7.171044 
6.860507 12.786589 7.940373 
7.572183 13.298589 8.493421 
8.278518 12.789181 8.150299 
8.883970 12.231350 8.708366 
9.253035 12.146859 7.886170 
9.769692 11.978718 8.760134 
10.043753 11.118000 8.448547 
10.855223 10.502882 8.345856 
11.356984 11.276886 8.498079 
11.315366 12.008762 9.026996 
12.340163 12.108941 8.680437 
3.728333 8.492698 9.076356 
3.400955 9.381262 8.542892 
2.759102 8.614252 8.798252 
2.893302 7.659165 8.287891 
3.295873 7.323774 9.056557 
2.717460 7.172197 9.801143 
3.018735 6.334161 9.361543 
3.960906 6.127762 8.957181 
4.305411 6.396840 8.148953 
4.552868 6.372899 7.221754 
5.396706 6.640017 7.484281 
5.548795 7.462863 6.959572 
6.059343 7.544680 7.812903 
6.971399 7.625167 8.174877 
7.435781 6.878937 7.878491 
7.871295 7.653866 7.677002 
8.660174 8.392197 7.491510 
9.506212 8.996140 7.373344 
9.094948 8.818745 8.338083 
8.056638 8.609551 8.310095 
16.688071 2.492672 6.098687 
15.852969 3.125033 6.345807 
15.462197 2.197918 6.267751 
15.405336 1.193746 6.647704 
14.780437 0.815052 5.994867 
14.426670 1.577428 6.447553 
14.182742 1.769974 7.463608 
13.443325 1.443522 7.904280 
13.474585 2.341774 7.953920 
13.513935 1.892022 8.907260 
12.598381 1.467719 8.722470 
12.580695 0.545096 8.373296 
12.949961 0.719229 7.414279 
13.018941 1.433593 6.801609 
13.043601 2.328666 6.630882 
